id;amount_answer_tokens;confidence_per_choice
('high_school_psychology', 534);2;[7.287724095819692e-14, 5.384940217754036e-13, 4.1937956583795446e-13, 1.0]
('high_school_psychology', 535);2;[1.783247290814639e-11, 5.789356328730652e-12, 2.9400777392844726e-11, 1.0]
('high_school_psychology', 536);2;[1.8189616875530459e-09, 2.510999155743982e-08, 1.0, 8.152020714470167e-09]
('high_school_psychology', 537);2;[2.7894680928689246e-10, 2.510999155743982e-08, 2.9400777392844726e-11, 1.0]
('high_school_psychology', 538);2;[3.581747930283181e-10, 1.0, 1.186112015134383e-08, 4.058652126475693e-10]
('high_school_psychology', 539);2;[6.82560337633487e-08, 1.1253517471925912e-07, 5.043471815847051e-07, 0.9999992847447459]
('high_school_psychology', 540);2;[1.0, 7.287724095819692e-14, 1.1399918530443554e-12, 1.1399918530443554e-12]
('high_school_psychology', 541);2;[3.2661313427874473e-13, 1.1399918530443554e-12, 2.543665647376923e-13, 1.0]
('high_school_psychology', 542);2;[1.783247290814639e-11, 8.878265478459658e-13, 3.97896253583724e-12, 1.0]
('high_school_psychology', 543);2;[0.9984981951600791, 0.0015011812350883861, 6.466226190665199e-07, 1.95263111574955e-08]
('high_school_psychology', 544);2;[4.363462252943702e-09, 5.905303998944039e-10, 5.602796437537268e-09, 1.0]
('high_school_statistics', 0);2;[5.829127258796956e-05, 0.9999417100552707, 7.193707669587042e-09, 1.955452483748492e-08]
('high_school_statistics', 1);2;[0.3406780869562237, 0.561683241905083, 0.09760590609811105, 3.2743125951907644e-05]
('high_school_statistics', 2);2;[2.382369667501818e-07, 4.363462252943702e-09, 5.3157852544244216e-08, 0.9999997615814777]
('high_school_statistics', 3);2;[9.237449661970594e-09, 4.363462252943702e-09, 1.522997974471263e-08, 1.0]
('high_school_statistics', 4);2;[3.0988191387218256e-12, 2.7346982915918745e-12, 3.701011678592672e-13, 1.0]
('high_school_statistics', 5);2;[9.928523814034109e-08, 0.00026118830487635635, 7.887203387776753e-06, 0.9997307787248307]
('high_school_statistics', 6);2;[2.172439935079017e-10, 2.9400777392844726e-11, 2.5946094982764667e-11, 1.0]
('high_school_statistics', 7);2;[6.34880011604368e-09, 6.47594599989589e-07, 9.237449661970594e-09, 0.9999992847447459]
('high_school_statistics', 8);2;[1.8189616875530459e-09, 3.581747930283181e-10, 0.9999998807907247, 1.4449802461092448e-07]
('high_school_statistics', 9);2;[3.97896253583724e-12, 5.109089028063325e-12, 8.423463754468647e-12, 1.0]
('high_school_statistics', 10);2;[0.9999976158197796, 1.7603429545652396e-06, 3.9278560536830205e-07, 2.3823651234966232e-07]
('high_school_statistics', 11);2;[1.026187963170189e-10, 9.736200313009565e-10, 1.0, 4.508755242294825e-12]
('high_school_statistics', 12);2;[5.175887369569702e-07, 7.145092117195263e-06, 0.6224545809046071, 0.3775377875972221]
('high_school_statistics', 13);2;[1.103256032343554e-09, 1.6052280551856116e-09, 0.9999991655356624, 8.315279260963632e-07]
('high_school_statistics', 14);2;[4.139937718785167e-08, 3.9278597995802437e-07, 2.3823673954981372e-07, 0.9999992847447459]
('high_school_statistics', 15);2;[6.82560337633487e-08, 5.211412487888539e-10, 4.5990553786523166e-10, 0.9999998807907247]
('high_school_statistics', 16);2;[6.475680439775866e-07, 0.9999578016931774, 6.143954537326743e-06, 3.535601722175802e-05]
('high_school_statistics', 17);2;[4.363462252943702e-09, 3.581747930283181e-10, 3.581747930283181e-10, 1.0]
('high_school_statistics', 18);2;[8.363223098759606e-08, 0.08875841027575528, 0.06912511942693124, 0.8421164252425684]
('high_school_statistics', 19);2;[2.5096106280643644e-08, 5.040687693281098e-07, 0.9994466983897122, 0.0005527782629881523]
('high_school_statistics', 20);2;[4.4092444906870986e-08, 9.521316923052508e-06, 0.060086075805289345, 0.9399043756918165]
('high_school_statistics', 21);2;[1.162823303022097e-10, 1.917171513758312e-10, 3.1608814543136926e-10, 1.0]
('high_school_statistics', 22);2;[0.11919916107922297, 3.459540754123468e-07, 0.8807693012843347, 3.1141793430343845e-05]
('high_school_statistics', 23);2;[0.0007761958910001745, 0.14791673690777457, 0.00010504664066545001, 0.8512020373516164]
('high_school_statistics', 24);2;[0.9996479797235078, 0.0003353445974194618, 1.6695824398516556e-05, 4.689508992070656e-08]
('high_school_statistics', 25);2;[5.893758975266069e-10, 2.748264108096357e-05, 0.9980458136660239, 0.0019266818853569743]
('high_school_statistics', 26);2;[1.0, 2.061153622438558e-09, 4.139937718785167e-08, 2.061153622438558e-09]
('high_school_statistics', 27);2;[0.9999922514562126, 1.3709486268362283e-06, 6.144165476886902e-06, 7.734362898410464e-08]
('high_school_statistics', 28);2;[1.0676877182888089e-06, 1.3007099179970686e-05, 1.0676877182888089e-06, 0.9999848606494245]
('high_school_statistics', 29);2;[0.6951466555020653, 0.25573016315829694, 0.044439238911243, 0.004683862438084134]
('high_school_statistics', 30);2;[2.9988235464674848e-09, 3.9276837462724274e-07, 4.539785156619626e-05, 0.9999542257282243]
('high_school_statistics', 31);2;[8.149890814618581e-09, 1.12505772358749e-07, 0.0002611902975925828, 0.9997386423557733]
('high_school_statistics', 32);2;[4.780729372594799e-06, 0.9990832872032359, 9.413814294555376e-07, 0.0009110461914665316]
('high_school_statistics', 33);2;[0.0024726218455889577, 1.950732621649838e-08, 6.45993308097471e-07, 0.9975266983576416]
('high_school_statistics', 34);2;[5.420800667409679e-06, 3.465401926953937e-07, 0.00026118880305398765, 0.9997330424830995]
('high_school_statistics', 35);2;[1.670064957644548e-05, 0.9999372998439418, 4.5397072267114e-05, 6.475544576018572e-07]
('high_school_statistics', 36);2;[0.9932849189971729, 0.00669270127008819, 2.130140107921255e-05, 1.060534311862046e-06]
('high_school_statistics', 37);2;[3.1608814543136926e-10, 1.0, 5.905303998944039e-10, 2.4616969518153846e-10]
('high_school_statistics', 38);2;[7.835041785064389e-13, 1.0, 4.363462252943702e-09, 4.752193062771153e-13]
('high_school_statistics', 39);2;[9.237449661970594e-09, 1.0, 7.194133030325383e-09, 1.8189616875530459e-09]
('high_school_statistics', 40);2;[7.991959892953932e-11, 4.8473687062702556e-11, 3.581747930283181e-10, 1.0]
('high_school_statistics', 41);2;[2.461673475355752e-10, 1.1253410150531838e-07, 1.0129987330277146e-05, 0.9999897481064004]
('high_school_statistics', 42);2;[1.0, 1.162823303022097e-10, 4.139937718785167e-08, 4.5990553786523166e-10]
('high_school_statistics', 43);2;[0.9999980926550052, 8.315271330899149e-07, 2.3823651234966232e-07, 8.315271330899149e-07]
('high_school_statistics', 44);2;[1.0, 1.6052280551856116e-09, 2.061153622438558e-09, 9.237449661970594e-09]
('high_school_statistics', 45);2;[0.03732686133499999, 0.9626725207687385, 6.234220694561595e-07, 4.516054324119443e-08]
('high_school_statistics', 46);2;[4.5990553786523166e-10, 0.9999995231630692, 5.04347662567888e-07, 5.602796437537268e-09]
('high_school_statistics', 47);2;[0.9999963045256735, 5.602775064605783e-09, 3.7266389560521204e-06, 5.315764976351624e-08]
('high_school_statistics', 48);2;[1.5295050356583416e-07, 3.9446454774687125e-06, 0.4999979724938613, 0.4999979724938613]
('high_school_statistics', 49);2;[5.109089028063325e-12, 1.0815941557285693e-11, 7.991959892953932e-11, 1.0]
('high_school_statistics', 50);2;[9.406814282342116e-07, 0.0001581982917611206, 0.0015009436019926855, 0.9983399101311197]
('high_school_statistics', 51);2;[1.6052280551856116e-09, 2.382369667501818e-07, 7.194133030325383e-09, 0.9999997615814777]
('high_school_statistics', 52);2;[2.061153622438558e-09, 5.3157852544244216e-08, 4.277787868968998e-11, 1.0]
('high_school_statistics', 53);2;[0.9999984502816872, 1.067701973552941e-06, 4.139929822488149e-08, 5.043467006019808e-07]
('high_school_statistics', 54);2;[3.850705199406019e-09, 4.6911192836213296e-08, 1.0129987330277146e-05, 0.9999898673126559]
('high_school_statistics', 55);2;[2.543665647376923e-13, 1.2501528663867426e-09, 3.775134544279098e-11, 1.0]
('high_school_statistics', 56);2;[0.9773930730087589, 0.000891267234402724, 0.010857857700484072, 0.010857857700484072]
('high_school_statistics', 57);2;[6.224144622907783e-11, 3.581747930283181e-10, 4.8473687062702556e-11, 1.0]
('high_school_statistics', 58);2;[1.4449802461092448e-07, 4.139937718785167e-08, 0.9999997615814777, 6.34880011604368e-09]
('high_school_statistics', 59);2;[8.423463754468647e-12, 4.277787868968998e-11, 1.2501528663867426e-09, 1.0]
('high_school_statistics', 60);2;[4.363262514065097e-09, 3.0588831772537957e-07, 0.9999542257282243, 4.539785156619626e-05]
('high_school_statistics', 61);2;[0.02931210704230056, 3.6174013874580923e-06, 4.895620413521566e-07, 0.9706837268085294]
('high_school_statistics', 62);2;[1.103256032343554e-09, 2.172439935079017e-10, 9.237449661970594e-09, 1.0]
('high_school_statistics', 63);2;[1.0, 8.423463754468647e-12, 2.7894680928689246e-10, 1.2917800047859961e-12]
('high_school_statistics', 64);2;[2.9989608248573072e-09, 1.4449802461092448e-07, 3.059023205018258e-07, 0.9999995231630692]
('high_school_statistics', 65);2;[0.0002034268481403553, 1.3437667227433426e-08, 6.474630657556111e-07, 0.9997959553400235]
('high_school_statistics', 66);2;[1.2747285509373332e-07, 0.0001584039097314948, 0.00020339464619795002, 0.9996380924047152]
('high_school_statistics', 67);2;[0.25827436617354116, 0.42582246656790707, 0.25827436617354116, 0.05762880068653645]
('high_school_statistics', 68);2;[1.0, 5.905303998944039e-10, 1.522997974471263e-08, 7.05287985111216e-11]
('high_school_statistics', 69);2;[6.47594599989589e-07, 0.9999994039539004, 4.139937718785167e-08, 6.34880011604368e-09]
('high_school_statistics', 70);2;[4.277787868968998e-11, 1.0815941557285693e-11, 1.0, 9.736200313009565e-10]
('high_school_statistics', 71);2;[0.014063592990120936, 1.9666757476230948e-06, 4.388246745271741e-07, 0.9859339470830696]
('high_school_statistics', 72);2;[7.05287985111216e-11, 0.9999997615814777, 9.736200313009565e-10, 2.382369667501818e-07]
('high_school_statistics', 73);2;[2.7894680928689246e-10, 7.991959892953932e-11, 0.9999998807907247, 6.82560337633487e-08]
('high_school_statistics', 74);2;[7.193584182470548e-09, 6.475464294229121e-07, 7.484619074298232e-05, 0.999924546211394]
('high_school_statistics', 75);2;[4.277787868968998e-11, 1.0, 5.602796437537268e-09, 8.592166619174109e-10]
('high_school_statistics', 76);2;[9.335568944568582e-05, 0.017790453860194493, 0.010790455716410931, 0.9713257351332173]
('high_school_statistics', 77);2;[2.1260810603387016e-05, 0.46830060126403356, 0.46830060126403356, 0.06337759828954312]
('high_school_statistics', 78);2;[1.0, 1.3176514270095466e-10, 2.7894680928689246e-10, 1.3176514270095466e-10]
('high_school_statistics', 79);2;[3.6534822137210456e-08, 8.152020714470167e-09, 0.9999998807907247, 6.023573837886479e-08]
('high_school_statistics', 80);2;[6.101936677605324e-13, 1.463778514125909e-12, 2.289734845645553e-11, 1.0]
('high_school_statistics', 81);2;[6.699600643075311e-06, 0.00041448961463942533, 0.03731116606369984, 0.9622676841674684]
('high_school_statistics', 82);2;[8.764248219443636e-08, 3.6534822137210456e-08, 0.9999998807907247, 4.691164021834418e-08]
('high_school_statistics', 83);2;[1.2501528663867426e-09, 4.363462252943702e-09, 1.6052280551856116e-09, 1.0]
('high_school_statistics', 84);2;[3.775134544279098e-11, 7.433680672352188e-12, 3.5114221133765118e-12, 1.0]
('high_school_statistics', 85);2;[6.224144622907783e-11, 1.493094676197164e-10, 1.0, 4.5990553786523166e-10]
('high_school_statistics', 86);2;[2.020683909022217e-11, 2.5946094982764667e-11, 1.0815941557285693e-11, 1.0]
('high_school_statistics', 87);2;[3.7378665705033215e-09, 0.9706877714009485, 4.553653692107212e-08, 0.029312232836486894]
('high_school_statistics', 88);2;[6.34880011604368e-09, 1.2501528663867426e-09, 1.0, 6.34880011604368e-09]
('high_school_statistics', 89);2;[3.398267819495071e-09, 1.7257827987960214e-08, 1.0, 1.186112015134383e-08]
('high_school_statistics', 90);2;[9.931175369924415e-08, 8.315279260963632e-07, 1.8553895931777327e-07, 0.999998927117538]
('high_school_statistics', 91);2;[0.9819858234837303, 2.70404142734005e-05, 1.3462629541251548e-06, 0.017985696731755117]
('high_school_statistics', 92);2;[0.9984965312951096, 0.0015011790876329398, 1.7576991627308243e-06, 5.03589241559521e-07]
('high_school_statistics', 93);2;[2.6465483993364097e-09, 0.9999898673126559, 8.592084678278565e-10, 1.0129987330277146e-05]
('high_school_statistics', 94);2;[1.917171513758312e-10, 0.9999997615814777, 1.8553913626159784e-07, 9.056076989672867e-11]
('high_school_statistics', 95);2;[1.3887943864964021e-11, 5.04347662567888e-07, 1.186112015134383e-08, 0.9999995231630692]
('high_school_statistics', 96);2;[2.061153622438558e-09, 2.4616969518153846e-10, 7.582560427911907e-10, 1.0]
('high_school_statistics', 97);2;[8.423463754468647e-12, 1.0, 1.0815941557285693e-11, 7.991959892953932e-11]
('high_school_statistics', 98);2;[4.277787868968998e-11, 3.331544542166412e-11, 1.0, 3.398267819495071e-09]
('high_school_statistics', 99);2;[1.0, 2.289734845645553e-11, 9.736200313009565e-10, 2.289734845645553e-11]
('high_school_statistics', 100);2;[0.027018808922987424, 0.8947400955356096, 0.05719881893881906, 0.021042269546879266]
('high_school_statistics', 101);2;[0.9999988079084972, 8.315279260963632e-07, 3.9278597995802437e-07, 5.905292735481273e-10]
('high_school_statistics', 102);2;[1.4133190055105152e-07, 0.003997223495990581, 0.0179143128536795, 0.9780883518568667]
('high_school_statistics', 103);2;[4.5990553786523166e-10, 1.0, 9.736200313009565e-10, 2.4616969518153846e-10]
('high_school_statistics', 104);2;[1.8795288165390832e-12, 9.056076989672867e-11, 1.0, 2.061153622438558e-09]
('high_school_statistics', 105);2;[1.8795288165390832e-12, 3.0988191387218256e-12, 1.783247290814639e-11, 1.0]
('high_school_statistics', 106);2;[1.0, 1.026187963170189e-10, 4.5990553786523166e-10, 2.9400777392844726e-11]
('high_school_statistics', 107);2;[1.3314891628898608e-09, 4.7404297740468246e-07, 0.9399129051814831, 0.0600866201819544]
('high_school_statistics', 108);2;[5.211412487888539e-10, 0.9999991655356624, 8.315279260963632e-07, 2.289734845645553e-11]
('high_school_statistics', 109);2;[8.764248219443636e-08, 2.646573638909117e-09, 1.1253517471925912e-07, 0.9999997615814777]
('high_school_statistics', 110);2;[2.061153622438558e-09, 1.0, 1.8189616875530459e-09, 2.7894680928689246e-10]
('high_school_statistics', 111);2;[0.18233192853797794, 6.116556248088784e-05, 0.8171549625960841, 0.00045195555698467315]
('high_school_statistics', 112);2;[1.0, 7.582560427911907e-10, 1.522997974471263e-08, 4.363462252943702e-09]
('high_school_statistics', 113);2;[2.172439935079017e-10, 1.0, 4.5990553786523166e-10, 2.172439935079017e-10]
('high_school_statistics', 114);2;[2.3823446755805012e-07, 0.9999896288992495, 2.2603056953063047e-06, 7.889242065323251e-06]
('high_school_statistics', 115);2;[3.439749144275668e-07, 0.00520728274461915, 0.0024597461992235175, 0.9923325745332444]
('high_school_statistics', 116);2;[9.333173723036497e-07, 0.11830129862137606, 0.8741349451153205, 0.007562748998840595]
('high_school_statistics', 117);2;[2.413362771833214e-12, 1.0815941557285693e-11, 7.991959892953932e-11, 1.0]
('high_school_statistics', 118);2;[1.942944975188082e-07, 0.9241410963191952, 5.984691849094956e-07, 0.07585811722852728]
('high_school_statistics', 119);2;[3.059023205018258e-07, 5.905303998944039e-10, 3.581747930283181e-10, 0.9999996423722521]
('high_school_statistics', 120);2;[5.035897218198757e-07, 0.9984974821411757, 0.0015011805192695626, 8.302790860703896e-07]
('high_school_statistics', 121);2;[5.4927883509546835e-11, 7.991959892953932e-11, 1.6918979226151304e-10, 1.0]
('high_school_statistics', 122);2;[1.103256032343554e-09, 1.103256032343554e-09, 1.0, 2.646573638909117e-09]
('high_school_statistics', 123);2;[1.275188159256623e-07, 3.224180587614433e-08, 0.9999980926550052, 1.7603429545652396e-06]
('high_school_statistics', 124);2;[4.808928858751921e-08, 0.9046505126460354, 0.09534945969074979, 3.3051252470887006e-08]
('high_school_statistics', 125);2;[1.6918979226151304e-10, 2.061153622438558e-09, 4.5990553786523166e-10, 1.0]
('high_school_statistics', 126);2;[3.439749144275668e-07, 0.00520728274461915, 0.0024597461992235175, 0.9923325745332444]
('high_school_statistics', 127);2;[4.320361610719028e-07, 5.964075236580715e-06, 0.02931204414540984, 0.9706815933244585]
('high_school_statistics', 128);2;[2.172439935079017e-10, 1.6918979226151304e-10, 2.5946094982764667e-11, 1.0]
('high_school_statistics', 129);2;[2.36157787198368e-06, 0.002285477978216253, 0.9220274927828264, 0.0756846181456483]
('high_school_statistics', 130);2;[0.000319450497471357, 1.3055211690690794e-06, 0.04741065750661375, 0.9522685580188927]
('high_school_statistics', 131);2;[5.117582193208531e-07, 0.6154424986204716, 0.011272224913081963, 0.373284733578714]
('high_school_statistics', 132);2;[1.3176514270095466e-10, 6.691586091292782e-10, 8.592166619174109e-10, 1.0]
('high_school_statistics', 133);2;[8.592166619174109e-10, 1.6052280551856116e-09, 1.8189616875530459e-09, 1.0]
('high_school_statistics', 134);2;[4.277787868968998e-11, 2.172439935079017e-10, 2.172439935079017e-10, 1.0]
('high_school_statistics', 135);2;[1.4166087866431961e-09, 9.736200313009565e-10, 1.0, 1.522997974471263e-08]
('high_school_statistics', 136);2;[1.8553913626159784e-07, 0.9999995231630692, 1.8553913626159784e-07, 5.211412487888539e-10]
('high_school_statistics', 137);2;[2.0999170333427898e-07, 0.9988027856440603, 2.750348552550462e-05, 0.0011694779633175218]
('high_school_statistics', 138);2;[5.905303998944039e-10, 1.493094676197164e-10, 7.991959892953932e-11, 1.0]
('high_school_statistics', 139);2;[2.172439935079017e-10, 1.2501528663867426e-09, 1.0, 2.510999155743982e-08]
('high_school_statistics', 140);2;[0.02479907892285502, 0.8212327066896246, 0.08655729046992741, 0.06741088559851852]
('high_school_statistics', 141);2;[1.8189616875530459e-09, 1.9555681087850496e-08, 4.5990553786523166e-10, 1.0]
